"","no","year","valor","ent","opt","cons","cve_ent","indicador","ods","obj_ods","c_eje","eje","hex_ods","hex_eje","hex_dimension","hex_obj_est","proyec","sentido","c_dimension","dimension","c_obj_est","obj_est","dif_ab","u_med","unidad_de_medida"
"797",30,2014,14.00974,"Coahuila",NA,NA,"5","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"798",30,2014,9.25926,"Colima",NA,NA,"6","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"799",30,2014,13.08363,"Chiapas",NA,NA,"7","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"800",30,2014,13.6669,"Chihuahua",NA,NA,"8","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"801",30,2014,11.62486,"Ciudad de México",NA,NA,"9","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"802",30,2014,13.84536,"Durango",NA,NA,"10","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"803",30,2014,11.86461,"Guanajuato",NA,NA,"11","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"804",30,2014,13.84357,"Guerrero",NA,NA,"12","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"805",30,2014,13.66622,"Hidalgo",NA,NA,"13","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"806",30,2014,10.99468,"Jalisco",NA,NA,"14","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"807",30,2014,14.01003,"México",NA,NA,"15","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"808",30,2014,11.76356,"Michoacán",NA,NA,"16","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"809",30,2014,12.2518,"Morelos",NA,NA,"17","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"810",30,2014,10.98222,"Nayarit",NA,NA,"18","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"811",30,2014,10.16398,"Nuevo León",NA,NA,"19","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"812",30,2014,13.50688,"Oaxaca",NA,NA,"20","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"813",30,2014,14.76785,"Puebla",NA,NA,"21","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"814",30,2014,10.47546,"Querétaro",NA,NA,"22","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"815",30,2014,11.81171,"Quintana Roo",NA,NA,"23","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"816",30,2014,12.4606,"San Luis Potosí",NA,NA,"24","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"817",30,2014,8.48084,"Sinaloa",NA,NA,"25","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"818",30,2014,9.74367,"Sonora",NA,NA,"26","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"819",30,2014,14.49393,"Tabasco",NA,NA,"27","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"820",30,2014,12.53477,"Tamaulipas",NA,NA,"28","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"821",30,2014,12.5647,"Tlaxcala",NA,NA,"29","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"822",30,2014,12.8056,"Veracruz",NA,NA,"30","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"823",30,2014,10.97914,"Yucatán",NA,NA,"31","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"824",30,2014,11.31082,"Zacatecas",NA,NA,"32","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"825",30,2014,12.50811,"Nacional",NA,NA,"33","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"826",30,2015,8.7441,"Aguascalientes",NA,NA,"1","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"827",30,2015,13.83196,"Baja California",NA,NA,"2","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"828",30,2015,11.1768,"Baja California Sur",NA,NA,"3","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"829",30,2015,15.52596,"Campeche",NA,NA,"4","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"830",30,2015,12.30354,"Coahuila",NA,NA,"5","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"831",30,2015,9.94582,"Colima",NA,NA,"6","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"832",30,2015,13.47074,"Chiapas",NA,NA,"7","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"833",30,2015,13.60652,"Chihuahua",NA,NA,"8","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"834",30,2015,12.50802,"Ciudad de México",NA,NA,"9","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"835",30,2015,14.04304,"Durango",NA,NA,"10","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"836",30,2015,10.80542,"Guanajuato",NA,NA,"11","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"837",30,2015,13.63255,"Guerrero",NA,NA,"12","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"838",30,2015,13.08703,"Hidalgo",NA,NA,"13","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"839",30,2015,10.64421,"Jalisco",NA,NA,"14","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"840",30,2015,14.32532,"México",NA,NA,"15","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"841",30,2015,12.43817,"Michoacán",NA,NA,"16","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"842",30,2015,11.74676,"Morelos",NA,NA,"17","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"843",30,2015,9.86035,"Nayarit",NA,NA,"18","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
"844",30,2015,9.8719,"Nuevo León",NA,NA,"19","Tasa de mortalidad infantil","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones de menores de 1 año por cada mil nacidos vivos.","Defunciones de menores de 1 año por cada mil nacidos vivos."
